O1CN01C2ig2I1jVmHvOLPLw_!!1763644554-0-lubanu-s.jpg_400x400.jpg	0.726154088973999,0.35923129320144653,1.5131592750549316,0.5378570556640625,1.5057573318481445,-0.2649259567260742,2.9653310775756836,5.9425554275512695,4.423858165740967,4.0807085037231445
O1CN01C47CHO1RW5T7IFXfz_!!2606572118.jpg_400x400.jpg	2.863269805908203,0.8139629364013672,-0.2261810153722763,0.6274375915527344,2.1473183631896973,2.060713052749634,4.422657012939453,5.366836071014404,5.852477550506592,2.902850866317749
O1CN01C5OaEr1oTYQsseKav_!!0-item_pic.jpg_400x400.jpg	1.6878453493118286,1.4812490940093994,0.8509515523910522,1.1918575763702393,1.0991154909133911,2.1352601051330566,4.520897388458252,5.8083977699279785,4.729605674743652,3.5333449840545654
O1CN01C6z6vh1Rlevd3E8Ht_!!2719172152-0-lubanu-s.jpg_400x400.jpg	4.128363132476807,4.864012241363525,5.483916282653809,2.976241111755371,6.272852897644043,4.7280755043029785,5.94722843170166,2.854325294494629,3.045989513397217,3.6576449871063232
O1CN01C76Lbh2HP5QKofsMF_!!301159142.jpg_400x400.jpg	5.479770660400391,1.050119400024414,0.433646559715271,3.5784993171691895,2.5917129516601562,7.138461112976074,6.98493766784668,6.022403240203857,6.858088493347168,1.867441177368164
O1CN01C7ZmFZ1U0QwUIBduy_!!495632455-0-lubanu-s.jpg_400x400.jpg	1.2836798429489136,1.0918285846710205,1.7479013204574585,0.6728489995002747,2.5634605884552,2.276904821395874,3.838156223297119,2.8916945457458496,2.2377657890319824,1.1933934688568115
O1CN01C8LByV2AaLqDr29UE_!!2143478219.jpg_400x400.jpg	3.8509793281555176,2.025338888168335,1.8098245859146118,1.9051151275634766,3.3909902572631836,1.8407775163650513,4.839592933654785,3.182216167449951,1.7536344528198242,1.46321702003479
O1CN01C9jHmo1NtCxsVtovv_!!2241881627.jpg_400x400.jpg	4.656770706176758,4.7392988204956055,2.5950679779052734,3.7493839263916016,3.597540855407715,4.094508647918701,5.777942180633545,3.5788586139678955,4.377260208129883,2.6235833168029785
O1CN01CCrjge22ZsVM98ZXF_!!2565137135.jpg_400x400.jpg	3.392164707183838,3.8416199684143066,3.741870164871216,5.229360103607178,5.881772994995117,4.123158931732178,5.827930927276611,4.716525554656982,4.97221565246582,0.3958848714828491
O1CN01CGB8oz2HTCz9gxJOn_!!1940689151.jpg_400x400.jpg	0.48196297883987427,0.0023697316646575928,1.1527519226074219,1.4494683742523193,2.117891550064087,2.333763599395752,2.7088146209716797,3.2319791316986084,0.9343255162239075,2.3217620849609375
O1CN01CH97Xm1VfU3SNx101_!!67732680-0-lubanu-s.jpg_400x400.jpg	2.5954699516296387,3.559486150741577,4.239557266235352,3.230562448501587,5.692232131958008,3.772326946258545,5.652198791503906,3.76543927192688,2.208733320236206,0.27884572744369507
O1CN01CIYRMz22zWhA2TBxE_!!3338607191.jpg_400x400.jpg	2.0409839153289795,3.4753239154815674,0.7295236587524414,1.9570786952972412,2.2060914039611816,3.0770936012268066,6.300849914550781,4.995177745819092,3.238236427307129,4.060565948486328
O1CN01CJgMhQ1i4T2uW6cM6_!!1781694359.jpg_400x400.jpg	6.231537818908691,4.253137111663818,1.1529778242111206,2.2132036685943604,3.401358127593994,2.871516227722168,5.158477306365967,5.719411373138428,5.602653503417969,-0.42390498518943787
O1CN01CLAR1U1XLRxQzuw3k_!!3599902907.jpg_400x400.jpg	1.2550866603851318,1.7891709804534912,3.0326950550079346,1.2136732339859009,2.2509422302246094,3.1028900146484375,3.156097412109375,7.118553161621094,5.678717613220215,1.167590856552124
O1CN01CRyHOq2K7dBgwBSz1_!!1014039510-0-lubanu-s.jpg_400x400.jpg	4.729372024536133,0.300685316324234,0.251284122467041,1.4498182535171509,2.2982521057128906,1.7254719734191895,3.2852649688720703,5.457446098327637,4.20217227935791,2.663081169128418
O1CN01CTvniW2HGNpIMpVd1_!!13109123.jpg_400x400.jpg	6.059626579284668,1.5245165824890137,3.8378286361694336,3.0302348136901855,4.40384578704834,3.154327630996704,3.933790683746338,2.0600054264068604,2.2159440517425537,2.3108553886413574
O1CN01CULwHs1Yd8sKiBmeM_!!3310573081.jpg_400x400.jpg	2.952975273132324,0.9947946071624756,1.5742133855819702,0.48653480410575867,1.5251489877700806,1.5685136318206787,3.132261276245117,3.490497350692749,2.491032600402832,2.584256172180176
O1CN01CUlyHG1m3mqwehFgt_!!3706024899.jpg_400x400.jpg	6.199599266052246,4.089189529418945,5.498898983001709,7.26325798034668,4.7963714599609375,4.806144714355469,4.685823440551758,1.332201600074768,1.8326160907745361,0.23919352889060974
O1CN01CUwW1E1dGlc996Quv_!!925713709-0-lubanu-s.jpg_400x400.jpg	3.0422229766845703,2.8822619915008545,4.89164924621582,2.9927258491516113,1.8446776866912842,4.363924503326416,1.6334465742111206,2.814272880554199,2.4257988929748535,0.9099432229995728
O1CN01CV0MF42BZiwImnypI_!!2456068353.jpg_400x400.jpg	5.698783874511719,0.5134327411651611,0.8783162236213684,1.6264328956604004,3.1914429664611816,2.3332879543304443,5.541130065917969,3.4933884143829346,3.54984450340271,2.29028582572937
O1CN01CXqyDS1LGcOP7UNiI_!!4112151272.jpg_400x400.jpg	1.0529661178588867,3.816412925720215,1.1923316717147827,0.6637693643569946,2.4592411518096924,4.455461502075195,3.6163291931152344,5.107400417327881,7.007073402404785,2.672597885131836
O1CN01Cbk7IX1NO44DoriJ7_!!2253481559.jpg_400x400.jpg	6.4130859375,0.9428855776786804,1.287373661994934,2.7770230770111084,2.3244879245758057,2.9532470703125,4.682431221008301,1.2681480646133423,2.1570842266082764,1.311955213546753
O1CN01Ccig1d24moxQnbPSD_!!2133507434-0-lubanu-s.jpg_400x400.jpg	1.7311334609985352,2.1870720386505127,4.878970146179199,3.4470934867858887,2.809504270553589,3.316793441772461,4.96422004699707,5.1666717529296875,3.642618179321289,2.444206476211548
O1CN01CdsQcp1Nod2FPWdB2_!!1760211617.jpg_400x400.jpg	6.66023588180542,2.9598000049591064,2.3347692489624023,1.9421452283859253,4.012669563293457,5.118076801300049,6.952113628387451,4.379250526428223,5.16385555267334,2.7388534545898438
O1CN01CgB7gj29rvNaTkyGk_!!17358122.jpg_400x400.jpg	1.3929094076156616,1.9137789011001587,4.497735023498535,4.0627546310424805,3.5133414268493652,3.8090779781341553,7.370053768157959,2.3637752532958984,4.763195991516113,1.4622304439544678
O1CN01CiQWPT1kx5VwdBZjm_!!3694614749.jpg_400x400.jpg	2.1723461151123047,3.7828001976013184,1.0947602987289429,1.5389695167541504,1.9049652814865112,3.08900785446167,3.6883509159088135,3.8983073234558105,4.121885776519775,1.2476692199707031
O1CN01CicNcI1kjo20UioeY_!!3999544720.jpg_400x400.jpg	2.5547733306884766,0.5575202107429504,0.7706702947616577,1.5530997514724731,2.279066324234009,2.3123016357421875,2.931079864501953,8.320170402526855,7.242020606994629,5.652242660522461
O1CN01Cifb2s1KIcW4WKq8a_!!2200861971141-0-lubanu-s.jpg_400x400.jpg	4.180721282958984,3.5164692401885986,2.027981758117676,-0.2577364444732666,1.9027469158172607,3.4014203548431396,3.9505245685577393,3.779919385910034,6.7868332862854,3.1083247661590576
O1CN01Cjq94720osG6zMGMK-676606897.jpg_400x400.jpg	3.537879705429077,3.5457122325897217,3.2665135860443115,5.028662204742432,4.081534385681152,5.967065334320068,6.489552021026611,1.1850906610488892,1.4913122653961182,0.277793288230896
O1CN01Cjtoq01RleuUlcnXp_!!2719172152.jpg_400x400.jpg	4.136620044708252,4.3946051597595215,4.49065637588501,4.918632507324219,5.343980312347412,6.2505645751953125,7.011201858520508,2.5848281383514404,2.3505325317382812,0.7102190256118774
O1CN01CmKt2x1SmPC7AtjGQ_!!576982289.jpg_400x400.jpg	3.2634637355804443,-0.22221091389656067,1.3166389465332031,2.469653606414795,1.8284435272216797,3.76749324798584,6.333733081817627,2.0019187927246094,2.9569807052612305,2.5511226654052734
O1CN01Cn1UG61xSU2i3sGdi_!!2201298106442.jpg_400x400.jpg	6.616410732269287,1.175745964050293,4.505324840545654,6.151757717132568,2.1736555099487305,5.615754127502441,5.138867378234863,3.380866765975952,3.3347134590148926,-0.8488019704818726
O1CN01ConTWE1p0WxOlIwNf_!!2961185298-0-lubanu-s.jpg_400x400.jpg	3.9326162338256836,0.7780718803405762,3.4455723762512207,3.9549596309661865,2.1851797103881836,3.277042865753174,3.7034246921539307,4.426860809326172,3.0687685012817383,3.516474485397339
O1CN01CqlSYH1bS6A4VvNon_!!766663463.jpg_400x400.jpg	4.018194198608398,2.397012948989868,4.713094234466553,3.994259834289551,3.5215396881103516,3.576568603515625,3.9245338439941406,1.4650038480758667,2.184854507446289,1.348631501197815
O1CN01Csft3l2Hzj6WrNatJ_!!3432519222.jpg_400x400.jpg	6.373666763305664,-0.15473595261573792,2.887395143508911,4.587055206298828,2.620744228363037,4.397068977355957,6.385869026184082,0.736707866191864,1.3972121477127075,1.5692296028137207
O1CN01CsltzZ2C9RodMGxhC_!!1918118431.jpg_400x400.jpg	1.8244855403900146,1.735051155090332,0.1745128482580185,0.7410670518875122,1.7236883640289307,2.781604290008545,4.41935920715332,4.606494426727295,4.316688060760498,2.255495309829712
O1CN01Ct11K51VD5VFhFt7r_!!2928712618-0-lubanu-s.jpg_400x400.jpg	5.743633270263672,3.5596256256103516,3.016695499420166,4.3470916748046875,4.7629218101501465,3.3569207191467285,5.271425724029541,0.8831808567047119,1.7732131481170654,0.9810274839401245
O1CN01CvRSTw1NC9lThIgVJ_!!0-item_pic.jpg_400x400.jpg	4.213064670562744,2.7148725986480713,1.2151646614074707,2.764552354812622,3.7112793922424316,2.31185245513916,5.235875129699707,3.2436609268188477,2.566754102706909,4.838897705078125
O1CN01Cww69G2B6ryozutoH_!!3388118290-0-lubanu-s.jpg_400x400.jpg	1.9208624362945557,1.9132354259490967,1.5747685432434082,1.5136566162109375,3.0090789794921875,3.2037839889526367,4.508438587188721,5.220498085021973,4.637362480163574,1.6244170665740967
O1CN01CyM7Ol2NXEAVKoNIR_!!672289972.jpg_400x400.jpg	2.3628525733947754,0.7582390904426575,1.6187907457351685,0.8498668670654297,2.4420154094696045,2.973729133605957,1.9236135482788086,4.8767619132995605,4.4460883140563965,3.0751545429229736
O1CN01CyUtAq259ignJyydl_!!3296317484.jpg_400x400.jpg	0.8747748136520386,1.3632373809814453,2.136171817779541,1.8646156787872314,2.841038227081299,2.136033058166504,3.7260444164276123,6.396899700164795,5.012791633605957,3.2211086750030518
O1CN01D0OmDy1GZKV3wnVAi_!!2063690636.jpg_400x400.jpg	3.2248849868774414,2.590750217437744,1.481476068496704,0.6477600336074829,1.0390101671218872,1.1110715866088867,2.16619873046875,5.014118194580078,5.26621675491333,5.183882713317871
O1CN01D1Fc1Q2B1NEXOZymn_!!1649568278.jpg_400x400.jpg	1.5227447748184204,1.1901187896728516,1.7101466655731201,0.35672950744628906,1.6498160362243652,1.9027092456817627,2.980592966079712,5.795104503631592,6.334585189819336,5.614457130432129
O1CN01D2oQJN1yhszIT23de_!!3555236611.jpg_400x400.jpg	2.6491668224334717,2.243989944458008,0.913206934928894,0.5625219345092773,0.7585335373878479,2.7421135902404785,2.6847944259643555,6.287205696105957,5.298050403594971,3.703904151916504
O1CN01D3wwuX1HYF9vuXZFr_!!1993730769.jpg_400x400.jpg	4.5072784423828125,4.5492658615112305,3.592015266418457,0.8757842183113098,0.8627316951751709,2.793612241744995,2.566617012023926,3.6974973678588867,6.153401851654053,2.38320255279541
O1CN01D4jWm91dJyJzQX2m8_!!2219793716.jpg_400x400.jpg	4.871297359466553,1.8103655576705933,1.5698566436767578,2.2928597927093506,3.501979351043701,2.2346854209899902,4.9379119873046875,3.8175368309020996,2.072200059890747,2.4000649452209473
O1CN01D568V420vkCxD8aps_!!612456912-0-lubanu-s.jpg_400x400.jpg	3.5424089431762695,0.9251382350921631,0.5995403528213501,-0.4652188718318939,3.02622389793396,0.4631043076515198,2.802096128463745,2.851881980895996,1.537682056427002,2.4040722846984863
O1CN01D7BV0I2IjWiLSO10n_!!2271249322.jpg_400x400.jpg	5.789491653442383,2.5570061206817627,2.0408899784088135,1.693987250328064,1.0770480632781982,3.1031317710876465,3.380619764328003,3.870095729827881,4.475532531738281,4.465618133544922
O1CN01D7DZcQ29aymnf8ZcM_!!2207506678085.jpg_400x400.jpg	3.5367321968078613,4.97394323348999,2.8908824920654297,1.119889259338379,3.1319284439086914,4.161754131317139,4.929205417633057,6.0561442375183105,6.81627893447876,1.2566721439361572
O1CN01D88ngR1u7T0WjiTJa_!!0-item_pic.jpg_400x400.jpg	3.875678300857544,3.9323835372924805,2.217047929763794,2.2167210578918457,2.985325574874878,2.6257123947143555,4.350713729858398,2.688875436782837,3.5051162242889404,3.833761692047119
O1CN01DEif8u2638bOKtOxf_!!2454637605.jpg_400x400.jpg	4.873610496520996,2.526283025741577,1.2223238945007324,1.1785309314727783,2.1359431743621826,6.91270112991333,9.650299072265625,4.322351932525635,6.732395172119141,4.361257076263428
O1CN01DGAgzQ20upPO7Hnrb_!!2204122576910.jpg_400x400.jpg	5.778897285461426,1.0019530057907104,0.820383608341217,1.135298490524292,2.5000295639038086,1.9300179481506348,4.969403266906738,3.359463691711426,3.084059715270996,3.0539166927337646
O1CN01DHXYDk1f8BQDQ3e77_!!1654713961.jpg_400x400.jpg	3.752096652984619,1.9086153507232666,4.050183296203613,2.451018810272217,2.0661778450012207,3.816563606262207,5.7073493003845215,1.867865800857544,3.689094066619873,0.34902167320251465
O1CN01DIAnCN1GKfot96FoX_!!275970604.jpg_400x400.jpg	3.6863279342651367,2.793916702270508,2.0863726139068604,2.0087263584136963,3.0552353858947754,4.786722183227539,4.853504180908203,4.142800807952881,3.4904656410217285,0.9164633750915527
O1CN01DJppCY1VRHm3ol0Jg_!!2206507122649-0-lubanu-s.jpg_400x400.jpg	3.446113109588623,3.333513021469116,3.437190055847168,2.4040446281433105,4.506559371948242,6.003696441650391,5.515151023864746,4.919652938842773,4.532136917114258,0.8606852293014526
O1CN01DMciuf2FTY3kCMX0d_!!644628881.jpg_400x400.jpg	2.689051866531372,2.099923610687256,0.28000694513320923,0.9501162767410278,2.7189555168151855,2.0859975814819336,4.500604629516602,4.397677421569824,3.4319112300872803,2.1395480632781982
O1CN01DPGbR61MoL6EB9t7K_!!101071481.jpg_400x400.jpg	2.7609009742736816,2.120704174041748,2.219987630844116,5.0176262855529785,1.5476393699645996,4.254890441894531,3.4030048847198486,3.235884666442871,3.557058572769165,1.5641182661056519
O1CN01DQk0ey1faZvQpmyXR_!!0-item_pic.jpg_400x400.jpg	1.261611819267273,0.6454564929008484,1.696889877319336,1.885087013244629,2.9151206016540527,3.7000174522399902,5.212677955627441,2.3689630031585693,6.830896854400635,3.6021735668182373
O1CN01DRIAy729gTXvbNulv_!!703968097.jpg_400x400.jpg	3.53745436668396,1.4903321266174316,3.207000255584717,3.180844306945801,4.118062973022461,3.0814173221588135,6.35120964050293,2.673264741897583,2.3029298782348633,2.970996379852295
O1CN01DRKzTe1jceE1mHBIB_!!1037054569-0-lubanu-s.jpg_400x400.jpg	4.642683982849121,1.6094167232513428,2.821685314178467,4.365639686584473,4.142594337463379,3.6441636085510254,6.039820671081543,3.3019180297851562,1.407862663269043,2.6289119720458984
O1CN01DWM3MJ1RX0G3yJ4oz_!!660542120-0-lubanu-s.jpg_400x400.jpg	4.046573638916016,2.405825614929199,1.2281811237335205,2.4715969562530518,2.992067813873291,1.635036587715149,3.549921989440918,4.287524700164795,2.851572036743164,1.9316530227661133
O1CN01DXhQzu1nPbP78eQSO_!!2112345082.jpg_400x400.jpg	4.187942981719971,4.661797046661377,2.4054982662200928,2.7473573684692383,1.9874788522720337,5.256251811981201,7.705124378204346,2.1326732635498047,5.5792951583862305,2.60737943649292
O1CN01DZHWT01gv1G7yhU7K_!!180424203-0-lubanu-s.jpg_400x400.jpg	2.838843822479248,1.7631616592407227,3.5067062377929688,3.2866177558898926,3.382075548171997,3.8965065479278564,3.677278995513916,6.928082466125488,5.142645835876465,0.6656255125999451
O1CN01Dg43y91sOILndG4d1_!!2073475756.jpg_400x400.jpg	5.9729204177856445,2.05741810798645,2.3851542472839355,3.0550992488861084,4.824003219604492,3.493623733520508,7.609628677368164,5.1754302978515625,4.754832744598389,4.261091709136963
O1CN01Dl95K12C9RpddB7Of_!!1063168431.jpg_400x400.jpg	3.0804555416107178,1.2391003370285034,1.2303996086120605,0.9430137872695923,3.0938305854797363,0.38746532797813416,2.2681190967559814,4.882541179656982,3.2453770637512207,2.135847806930542
O1CN01DlGUhz1eTsYGNcmOD_!!2207292703873.jpg_400x400.jpg	4.867313385009766,2.8703665733337402,4.704826354980469,4.8260931968688965,4.561578273773193,5.272690773010254,5.972944259643555,3.7998909950256348,7.2747697830200195,2.2492620944976807
O1CN01Dm0GvV1WB5NPcfWyT_!!170862749-0-lubanu-s.jpg_400x400.jpg	3.888016939163208,2.5517234802246094,4.388102054595947,3.707371234893799,4.224725723266602,4.075056552886963,4.368003845214844,3.914459705352783,3.7734322547912598,-0.47205811738967896
O1CN01Dmwg8f1VslWrN2ghi_!!379092709.jpg_400x400.jpg	1.822887659072876,1.9246083498001099,1.7240978479385376,1.209824562072754,2.734126091003418,1.9462389945983887,4.3545823097229,3.6011476516723633,4.381239414215088,1.5257339477539062
O1CN01Dnav4Q1Y3PyrefA5C_!!918103003.png_400x400.jpg	1.0851620435714722,0.9338091611862183,-0.031377553939819336,-0.5104250907897949,1.406836748123169,1.076554536819458,1.6799306869506836,4.352329730987549,3.030254602432251,0.6006155014038086
O1CN01DnynYs1cCoZcPvYZQ_!!717853565.jpg_400x400.jpg	2.3026819229125977,0.988221287727356,1.82270085811615,1.6213194131851196,1.729694128036499,3.2207207679748535,5.770829200744629,4.636595726013184,5.520248889923096,2.6259512901306152
O1CN01Drzwt02LzxgtWjJs1_!!3861079764.jpg_400x400.jpg	2.7341811656951904,0.5363566875457764,0.077969491481781,0.21230684220790863,0.31127217411994934,2.202942371368408,2.7455244064331055,5.026562690734863,4.605744361877441,4.788647651672363
O1CN01DsWagB1N3udyfb15q_!!3550661515-0-lubanu-s.jpg_400x400.jpg	4.792983531951904,1.8658440113067627,2.6046063899993896,3.2087419033050537,4.184015274047852,1.9400794506072998,5.805912017822266,4.0718841552734375,2.525383472442627,5.250779628753662
O1CN01DuxQ6J1GL8DdQkj6R_!!3896950605.jpg_400x400.jpg	4.430502891540527,1.8865365982055664,3.864044189453125,3.095705032348633,-0.29066553711891174,5.350671768188477,6.089694023132324,1.7588794231414795,2.262936592102051,1.8777109384536743
O1CN01DvSNZp1u8qE2mllO3_!!2201526595993.jpg_400x400.jpg	3.950775623321533,1.6473175287246704,1.371396780014038,0.04970557987689972,3.4376096725463867,1.9449554681777954,3.130610704421997,6.18438196182251,4.302553653717041,3.9226064682006836
O1CN01DvU4Q628oQiGMdhiz_!!2265017979.jpg_400x400.jpg	3.083317756652832,2.308011770248413,3.53366756439209,2.9475014209747314,2.1777420043945312,2.14056134223938,2.016747236251831,3.3143999576568604,3.4928879737854004,3.9454259872436523
O1CN01DwKvXQ1ptwseL2AnO_!!2256295419-0-lubanu-s.jpg_400x400.jpg	3.2566237449645996,1.5018389225006104,2.173875093460083,1.7984368801116943,2.9439170360565186,1.8794827461242676,5.0963873863220215,4.275811195373535,3.122389554977417,3.1624252796173096
O1CN01DyHIel1kUEV6cH08c_!!3971164686.jpg_400x400.jpg	3.895540475845337,2.792489767074585,1.3788989782333374,0.4412403702735901,2.3817524909973145,2.2424612045288086,2.790095806121826,3.796327590942383,3.509173631668091,1.011218547821045
O1CN01E1Q5vw1UW2GYRO2PK_!!2298252524.jpg_400x400.jpg	3.97365665435791,3.067810297012329,2.8919734954833984,4.4142913818359375,4.32152795791626,3.66426420211792,6.13076114654541,4.200566291809082,3.7726736068725586,3.8313705921173096
O1CN01E2EohB2HpBzpeY3sg_!!2205009199.jpg_400x400.jpg	3.9196319580078125,3.5795412063598633,4.323854446411133,3.633183717727661,2.3501901626586914,2.606797695159912,4.005855560302734,4.154289722442627,3.309347629547119,2.1747138500213623
O1CN01E6MVQw1Klvqx5ctke_!!1986881205.jpg_400x400.jpg	1.7237598896026611,0.6432194709777832,0.22243787348270416,1.5733342170715332,3.0010786056518555,1.6354771852493286,4.770813465118408,6.9753289222717285,6.217780113220215,4.572454452514648
O1CN01E7h4y91qjFA5BJ1S4_!!2081205531.jpg_400x400.jpg	0.5598531365394592,1.2234840393066406,2.2725424766540527,1.4012961387634277,0.7336179614067078,2.2797322273254395,4.003209590911865,5.75566291809082,4.563473701477051,5.8193535804748535
O1CN01E8UEHI1ckht5SORNu_!!2894813639-0-lubanu-s.jpg_400x400.jpg	4.24161434173584,4.322842597961426,1.3850551843643188,4.043081760406494,5.0410284996032715,4.911782741546631,7.471078395843506,0.841352105140686,1.4357349872589111,2.0610902309417725
O1CN01E8so5w1ahNm5Ea49q_!!856053361.jpg_400x400.jpg	4.175771713256836,2.6827645301818848,2.543527126312256,2.0392260551452637,1.6429853439331055,2.1284501552581787,2.163301944732666,5.498205661773682,4.430852890014648,0.2586342394351959
O1CN01EClySP2MGuRPLjh84_!!1808309801.jpg_400x400.jpg	3.814621925354004,1.0742130279541016,0.24711352586746216,0.8053722381591797,1.176101565361023,2.7889013290405273,3.6081974506378174,5.0820231437683105,4.941391468048096,2.121307611465454
O1CN01EFvG0729rvR9AnMqx_!!17358122.jpg_400x400.jpg	3.709199905395508,2.2276248931884766,2.4439375400543213,3.6268630027770996,3.639906406402588,3.927802562713623,3.046607255935669,6.076660633087158,4.547178268432617,1.9763803482055664
O1CN01EGRijT1pn4wMuxYeW_!!1787605404-0-lubanu-s.jpg_400x400.jpg	2.4552555084228516,1.0392999649047852,1.1869760751724243,0.6345165967941284,1.0546547174453735,1.288407802581787,2.5603857040405273,5.857364654541016,4.499087333679199,2.8222172260284424
O1CN01EJA0cN1jj3llcPUYf_!!2145424583.jpg_400x400.jpg	7.151360511779785,3.957308769226074,1.6443183422088623,4.525294303894043,4.38360071182251,5.843407154083252,7.085309982299805,3.857421398162842,4.759309768676758,1.5684008598327637
O1CN01EJl79A1p3HGa2IZvt_!!2065135304.jpg_400x400.jpg	2.5807807445526123,0.6969742178916931,0.9319708943367004,1.4606889486312866,1.9255262613296509,1.1144169569015503,3.413410186767578,6.621604919433594,5.6072797775268555,2.594715118408203
O1CN01EK3rSq2I0dufrVhH6_!!3348059224-0-lubanu-s.jpg_400x400.jpg	3.716581344604492,1.7909239530563354,2.738884449005127,2.130788803100586,2.968076467514038,4.036386489868164,6.09250545501709,4.031184196472168,2.4289188385009766,0.9041951894760132
O1CN01ELhh4X2DlI9gba9Ry_!!51878649.jpg_400x400.jpg	6.090627670288086,2.1167829036712646,2.497331380844116,3.062321186065674,4.355669975280762,3.4772284030914307,5.970122337341309,3.5549862384796143,3.4318652153015137,1.5742275714874268
O1CN01EOWECP29aymq5cO2X_!!2207506678085.jpg_400x400.jpg	4.613643646240234,4.891315937042236,2.8851592540740967,1.66422700881958,2.8839340209960938,5.161717414855957,7.153923034667969,4.217220783233643,6.820124626159668,1.800376057624817
O1CN01EQmUzC1vmW97m3274_!!929436215.jpg_400x400.jpg	2.038031578063965,4.452690124511719,2.6480350494384766,2.408102512359619,2.7818102836608887,1.76982581615448,4.096540451049805,3.5185070037841797,0.7767295837402344,3.2897849082946777
O1CN01ER8Cyj2Hv97uP5yRj_!!680849212.jpg_400x400.jpg	2.667691230773926,0.9179667830467224,2.8417158126831055,3.4069228172302246,3.81467866897583,4.004295349121094,6.121811866760254,1.5720791816711426,3.673503875732422,3.002075433731079
O1CN01ESVPGK1UPAKOqoEa9_!!3388182509-0-lubanu-s.jpg_400x400.jpg	2.519388198852539,0.048909932374954224,4.41207218170166,3.9626502990722656,2.70639967918396,3.5672426223754883,4.946991920471191,4.046571731567383,6.678478240966797,6.415820121765137
O1CN01EYP5Eo2HyoJopHoyc_!!3056079220.jpg_400x400.jpg	3.411773204803467,0.5667893886566162,1.9938359260559082,2.2325363159179688,1.5090714693069458,2.7345004081726074,5.3554840087890625,2.682262659072876,4.773914337158203,3.2165863513946533
O1CN01EYexEL1hvlWogpMKZ_!!3401044340-0-lubanu-s.jpg_400x400.jpg	3.2320799827575684,0.9863611459732056,1.9227614402770996,1.9420599937438965,1.5371323823928833,4.247803211212158,4.736978054046631,5.907547473907471,4.242105960845947,3.3247251510620117
O1CN01EdR5w31CWnqFv277a_!!223860089.jpg_400x400.jpg	3.646374225616455,3.159062385559082,0.4284522235393524,0.540385365486145,0.9763197898864746,1.5584746599197388,4.839749813079834,3.3193111419677734,4.2375640869140625,0.7092992067337036
O1CN01EfEvwo203hTU7x7Yh_!!0-item_pic.jpg_400x400.jpg	1.0318760871887207,4.366332530975342,1.7523839473724365,1.5272789001464844,0.10309430956840515,4.405041694641113,4.327940940856934,3.4003477096557617,2.649141311645508,-0.4843171238899231
O1CN01EiGbdo21CET8F6Mgs_!!2246516948-0-lubanu-s.jpg_400x400.jpg	7.546756744384766,1.2201464176177979,1.2283319234848022,3.976208209991455,4.0207014083862305,5.618396759033203,7.4439592361450195,1.8103933334350586,2.4117817878723145,2.659166097640991
O1CN01EiR2cW2NC9wOj4TlY_!!1702999926-0-lubanu-s.jpg_400x400.jpg	6.802981376647949,6.844183444976807,2.1106956005096436,3.33596134185791,2.5044803619384766,2.4314727783203125,4.905848979949951,1.34194815158844,1.2216434478759766,0.12385722994804382
O1CN01EibEu21RxZAEpWmUL_!!3280432178.jpg_400x400.jpg	1.607145071029663,0.6014728546142578,-0.14260050654411316,0.8540917634963989,2.009328603744507,0.8514043688774109,3.628843307495117,8.390680313110352,7.983217239379883,4.952489852905273
O1CN01EibzBw28W6xEOWdcn_!!3294967939.jpg_400x400.jpg	3.657299518585205,4.60007381439209,3.8797037601470947,2.489685297012329,3.488886833190918,6.167442321777344,7.721884727478027,2.073472023010254,3.726682662963867,1.6787142753601074
O1CN01EmDvVQ24Wn0ZO1mvC_!!241437399.jpg_400x400.jpg	4.413243293762207,2.2558021545410156,2.2928414344787598,2.671156883239746,2.692535638809204,4.747274875640869,5.939659118652344,4.3474812507629395,3.3424365520477295,2.7424135208129883
O1CN01EqK5X21lw0AaICYI7_!!0-item_pic.jpg_400x400.jpg	6.0008063316345215,2.2925806045532227,1.5981950759887695,2.5254323482513428,3.4291958808898926,3.880127429962158,4.6590070724487305,4.773681163787842,5.321681022644043,3.3556299209594727
O1CN01ErjraC1CYdOgWPxPI_!!488170093.jpg_400x400.jpg	6.684629440307617,3.824113130569458,3.2762880325317383,3.025965452194214,4.80911922454834,3.7368879318237305,3.8921327590942383,2.182809829711914,1.24129056930542,0.6564862728118896
O1CN01EvaxUn1To4FbWipS2_!!376252428-0-lubanu-s.jpg_400x400.jpg	2.0308759212493896,2.5681028366088867,1.534306287765503,0.7351483106613159,2.275113821029663,2.260528564453125,5.080111503601074,4.112386703491211,3.273301124572754,4.913766860961914
O1CN01EwKbZa2AY3sbSiK0K_!!1730428214-0-lubanu-s.jpg_400x400.jpg	2.1841559410095215,1.4688996076583862,1.4222021102905273,1.3031377792358398,2.4160876274108887,1.916677713394165,4.0644612312316895,3.2628982067108154,3.519453287124634,4.1485395431518555
O1CN01EwS2mY1kpIlFlBcKX_!!2884584732.jpg_400x400.jpg	2.7148990631103516,4.53712797164917,5.676599979400635,4.352436065673828,3.611248016357422,4.018387794494629,4.669270038604736,1.899848222732544,1.4680747985839844,0.6647638082504272
O1CN01EyMtxz26HnHqwvwEX_!!2115437637.jpg_400x400.jpg	3.0265707969665527,0.38239383697509766,2.070545196533203,2.8784053325653076,3.9511916637420654,1.8783769607543945,4.625582695007324,3.8080310821533203,3.0804014205932617,1.59974205493927
